university_id,university_name,country,region,year,subject_area,total_students,international_students,academic_staff,student_faculty_ratio,international_student_pct,publications_count,citations_count,academic_reputation_score,employer_reputation_score,faculty_student_score,citations_per_faculty,intl_faculty_ratio,sustainability_score,employment_outcomes_score,the_teaching_score,the_research_environment,the_research_quality,the_industry_score,the_international_outlook,raw_overall_score,source_qs,source_the,rank
UNIV_223521,Padua Technical University,Sweden,Europe,2022,Life Sciences & Medicine,35782,11414,1798,20.0,31.0,347,1214,82.3,79.3,44.0,15.0,38.8,77.7,74.0,63,78.5,20.0,70.6,46.5,82.4,QS World University Rankings,Times Higher Education World University Rankings,152
UNIV_223521,Padua Technical University,Sweden,Europe,2023,Life Sciences & Medicine,35782,11414,1798,20.1,31.5,1520,5548,84.8,82.5,43.7,15.0,39.4,88.9,77.2,64,81.3,20.0,75.1,47.2,84.9,QS World University Rankings,Times Higher Education World University Rankings,90
UNIV_223521,Padua Technical University,Sweden,Europe,2024,Life Sciences & Medicine,35782,11414,1798,20.0,31.6,2445,9291,85.9,81.9,44.0,15.0,39.5,74.0,82.7,65,86.8,20.0,93.4,47.4,86.0,QS World University Rankings,Times Higher Education World University Rankings,100
UNIV_871308,University of Hobart,Switzerland,Europe,2020,Arts & Humanities,34511,10146,1659,21.4,28.0,1116,3571,80.3,76.7,40.1,15.0,35.0,82.2,70.6,60,81.4,20.0,68.8,42.0,80.0,QS World University Rankings,Times Higher Education World University Rankings,144
UNIV_871308,University of Hobart,Switzerland,Europe,2021,Arts & Humanities,34511,10146,1659,21.2,28.1,563,1886,82.1,77.5,40.6,15.0,35.1,71.6,71.9,61,81.4,20.0,65.0,42.2,81.8,QS World University Rankings,Times Higher Education World University Rankings,111
UNIV_871308,University of Hobart,Switzerland,Europe,2022,Arts & Humanities,34511,10146,1659,21.2,28.5,390,1365,83.1,76.7,40.6,15.0,35.6,76.7,69.7,62,83.4,20.0,80.5,42.8,82.8,QS World University Rankings,Times Higher Education World University Rankings,130
UNIV_871308,University of Hobart,Switzerland,Europe,2023,Arts & Humanities,34511,10146,1659,20.8,29.0,841,3069,85.1,82.1,41.8,15.0,36.2,80.9,74.4,63,84.9,20.0,69.9,43.5,84.8,QS World University Rankings,Times Higher Education World University Rankings,95
UNIV_871308,University of Hobart,Switzerland,Europe,2024,Arts & Humanities,34511,10146,1659,20.8,29.6,726,2758,86.0,81.1,41.8,15.0,37.0,84.4,79.9,64,87.6,20.0,69.8,44.4,85.7,QS World University Rankings,Times Higher Education World University Rankings,111
UNIV_005154,University of Ottawa,Denmark,Europe,2020,Social Sciences & Management,18040,5430,1013,18.3,28.1,513,1641,82.2,75.8,48.8,15.0,35.1,74.5,76.1,66,77.6,20.0,63.6,42.2,81.2,QS World University Rankings,Times Higher Education World University Rankings,81
UNIV_005154,University of Ottawa,Denmark,Europe,2021,Social Sciences & Management,18040,5430,1013,18.3,28.8,800,2680,83.0,78.8,48.8,15.0,36.0,78.0,72.1,66,83.8,20.0,59.7,43.2,82.0,QS World University Rankings,Times Higher Education World University Rankings,104
UNIV_005154,University of Ottawa,Denmark,Europe,2022,Social Sciences & Management,18040,5430,1013,18.0,29.3,334,1169,84.8,83.1,49.6,15.0,36.6,79.5,76.5,67,84.7,20.0,59.9,44.0,83.8,QS World University Rankings,Times Higher Education World University Rankings,89
UNIV_005154,University of Ottawa,Denmark,Europe,2023,Social Sciences & Management,18040,5430,1013,18.1,29.4,630,2299,85.3,83.4,49.3,15.0,36.8,80.5,76.5,67,86.4,20.0,91.1,44.1,84.3,QS World University Rankings,Times Higher Education World University Rankings,114
UNIV_005154,University of Ottawa,Denmark,Europe,2024,Social Sciences & Management,18040,5430,1013,17.8,30.2,2050,7790,87.0,88.4,50.2,15.0,37.8,80.1,83.0,69,85.0,20.0,48.1,45.3,86.0,QS World University Rankings,Times Higher Education World University Rankings,100
UNIV_872344,Lyon Federal University,United Kingdom,Europe,2020,Arts & Humanities,21211,7445,1055,20.8,33.2,187,598,79.5,77.9,41.8,15.0,41.5,84.8,70.5,61,76.2,20.0,61.8,49.8,80.9,QS World University Rankings,Times Higher Education World University Rankings,96
UNIV_872344,Lyon Federal University,United Kingdom,Europe,2021,Arts & Humanities,21211,7445,1055,20.5,33.7,748,2505,80.8,78.3,42.6,15.0,42.1,76.7,79.5,62,79.8,20.0,75.0,50.6,82.2,QS World University Rankings,Times Higher Education World University Rankings,92
UNIV_872344,Lyon Federal University,United Kingdom,Europe,2022,Arts & Humanities,21211,7445,1055,20.3,34.4,843,2950,81.8,83.8,43.2,15.0,43.0,83.0,82.9,62,83.4,20.0,84.1,51.6,83.3,QS World University Rankings,Times Higher Education World University Rankings,107
UNIV_872344,Lyon Federal University,United Kingdom,Europe,2023,Arts & Humanities,21211,7445,1055,20.1,34.4,378,1379,83.3,85.0,43.7,15.0,43.0,85.0,83.9,64,84.9,20.0,54.3,51.6,84.8,QS World University Rankings,Times Higher Education World University Rankings,95
UNIV_872344,Lyon Federal University,United Kingdom,Europe,2024,Arts & Humanities,21211,7445,1055,20.0,35.4,582,2211,84.7,87.0,44.0,15.0,44.2,83.5,86.9,64,83.3,20.0,52.1,53.1,86.2,QS World University Rankings,Times Higher Education World University Rankings,88
UNIV_711264,Kuala Lumpur University of Business and Economics,Germany,Europe,2020,Engineering & Technology,20489,6454,966,21.9,29.7,1334,4268,80.9,78.3,38.7,15.0,37.1,68.7,72.6,60,82.2,20.0,40.8,44.5,80.3,QS World University Rankings,Times Higher Education World University Rankings,125
UNIV_711264,Kuala Lumpur University of Business and Economics,Germany,Europe,2021,Engineering & Technology,20489,6454,966,21.6,30.2,849,2844,82.4,84.3,39.5,15.0,37.8,79.2,85.0,61,82.0,20.0,93.4,45.3,81.8,QS World University Rankings,Times Higher Education World University Rankings,111
UNIV_711264,Kuala Lumpur University of Business and Economics,Germany,Europe,2022,Engineering & Technology,20489,6454,966,21.4,30.6,2437,8529,83.6,85.4,40.1,15.9,38.2,81.2,85.1,62,83.8,20.0,50.5,45.9,83.0,QS World University Rankings,Times Higher Education World University Rankings,120
UNIV_711264,Kuala Lumpur University of Business and Economics,Germany,Europe,2023,Engineering & Technology,20489,6454,966,21.5,31.2,809,2952,86.2,89.6,39.8,15.0,39.0,73.3,81.6,63,81.6,20.0,61.9,46.8,85.6,QS World University Rankings,Times Higher Education World University Rankings,64
UNIV_711264,Kuala Lumpur University of Business and Economics,Germany,Europe,2024,Engineering & Technology,20489,6454,966,21.2,31.6,1617,6144,86.7,83.1,40.6,15.0,39.5,74.7,75.4,64,87.4,20.0,80.2,47.4,86.1,QS World University Rankings,Times Higher Education World University Rankings,93
UNIV_824800,University of Milan 2,Switzerland,Europe,2020,Engineering & Technology,33848,10086,2115,16.5,27.7,-60,-192,80.6,74.5,53.8,15.0,34.6,80.6,70.0,67,80.4,20.0,78.9,41.5,80.7,QS World University Rankings,Times Higher Education World University Rankings,104
UNIV_824800,University of Milan 2,Switzerland,Europe,2021,Engineering & Technology,33848,10086,2115,16.3,28.5,1297,4344,82.2,82.9,54.4,15.0,35.6,79.7,74.7,68,83.2,20.0,70.0,42.8,82.3,QS World University Rankings,Times Higher Education World University Rankings,88
UNIV_824800,University of Milan 2,Switzerland,Europe,2022,Engineering & Technology,33848,10086,2115,16.2,28.3,773,2705,83.3,85.6,54.6,15.0,35.4,84.0,78.3,69,82.4,20.0,94.8,42.5,83.4,QS World University Rankings,Times Higher Education World University Rankings,99
UNIV_824800,University of Milan 2,Switzerland,Europe,2023,Engineering & Technology,33848,10086,2115,16.1,29.4,1271,4639,83.4,80.4,54.9,15.0,36.8,83.1,77.2,69,82.2,20.0,79.2,44.1,83.5,QS World University Rankings,Times Higher Education World University Rankings,166
UNIV_824800,University of Milan 2,Switzerland,Europe,2024,Engineering & Technology,33848,10086,2115,16.0,30.0,260,988,86.1,84.5,55.2,15.0,37.5,79.2,81.8,71,81.3,20.0,68.0,45.0,86.2,QS World University Rankings,Times Higher Education World University Rankings,88
UNIV_226371,International Nottingham University,Germany,Europe,2020,Natural Sciences,21615,7154,1350,16.7,31.5,-673,-2153,83.8,79.0,53.2,15.0,39.4,79.1,79.9,68,82.4,20.0,88.2,47.2,80.2,QS World University Rankings,Times Higher Education World University Rankings,127
UNIV_226371,International Nottingham University,Germany,Europe,2021,Natural Sciences,21615,7154,1350,16.4,31.5,562,1882,85.3,83.0,54.1,15.0,39.4,75.5,81.4,70,86.6,20.0,44.7,47.2,81.7,QS World University Rankings,Times Higher Education World University Rankings,116
UNIV_226371,International Nottingham University,Germany,Europe,2022,Natural Sciences,21615,7154,1350,16.5,31.8,290,1015,86.8,84.5,53.8,15.0,39.8,71.1,83.3,70,87.7,20.0,68.3,47.7,83.1,QS World University Rankings,Times Higher Education World University Rankings,114
UNIV_226371,International Nottingham University,Germany,Europe,2023,Natural Sciences,21615,7154,1350,16.1,32.7,42,153,88.0,85.5,54.9,15.0,40.9,87.3,82.3,71,84.1,20.0,54.6,49.1,84.3,QS World University Rankings,Times Higher Education World University Rankings,114
UNIV_226371,International Nottingham University,Germany,Europe,2024,Natural Sciences,21615,7154,1350,15.8,32.8,1418,5388,89.2,88.1,55.8,15.0,41.0,76.7,80.1,72,84.0,20.0,53.8,49.2,85.4,QS World University Rankings,Times Higher Education World University Rankings,123
UNIV_373321,University of Boston,Germany,Europe,2020,Life Sciences & Medicine,11388,3837,681,17.4,31.8,1645,5264,78.8,80.6,51.3,15.0,39.8,72.6,81.1,65,76.6,20.0,62.0,47.7,80.1,QS World University Rankings,Times Higher Education World University Rankings,136
UNIV_373321,University of Boston,Germany,Europe,2021,Life Sciences & Medicine,11388,3837,681,17.0,32.3,702,2351,81.2,75.4,52.4,15.0,40.4,72.6,68.3,67,78.2,20.0,87.7,48.4,82.5,QS World University Rankings,Times Higher Education World University Rankings,80
UNIV_373321,University of Boston,Germany,Europe,2022,Life Sciences & Medicine,11388,3837,681,16.9,32.7,774,2709,81.4,84.4,52.7,15.0,40.9,73.2,81.1,67,78.1,20.0,91.3,49.1,82.6,QS World University Rankings,Times Higher Education World University Rankings,144
UNIV_373321,University of Boston,Germany,Europe,2023,Life Sciences & Medicine,11388,3837,681,16.9,32.9,813,2967,82.7,85.2,52.7,15.0,41.1,78.4,83.4,68,78.8,20.0,63.9,49.3,84.0,QS World University Rankings,Times Higher Education World University Rankings,133
UNIV_373321,University of Boston,Germany,Europe,2024,Life Sciences & Medicine,11388,3837,681,16.7,34.0,629,2390,84.3,87.4,53.2,15.0,42.5,85.1,84.4,69,81.1,20.0,95.0,51.0,85.6,QS World University Rankings,Times Higher Education World University Rankings,115
UNIV_796732,University of Nagoya 2,Switzerland,Europe,2020,Arts & Humanities,29820,9900,2085,15.0,31.6,1672,5350,80.8,83.0,58.0,15.0,39.5,79.6,78.8,69,78.3,20.0,80.6,47.4,80.6,QS World University Rankings,Times Higher Education World University Rankings,109
UNIV_796732,University of Nagoya 2,Switzerland,Europe,2021,Arts & Humanities,29820,9900,2085,14.8,32.1,1478,4951,81.5,80.4,58.6,15.0,40.1,82.1,74.4,70,78.9,20.0,88.1,48.2,81.4,QS World University Rankings,Times Higher Education World University Rankings,134
UNIV_796732,University of Nagoya 2,Switzerland,Europe,2022,Arts & Humanities,29820,9900,2085,14.8,32.2,1222,4277,83.2,79.4,58.6,15.0,40.2,74.2,80.3,71,82.0,20.0,45.8,48.3,83.0,QS World University Rankings,Times Higher Education World University Rankings,120
UNIV_796732,University of Nagoya 2,Switzerland,Europe,2023,Arts & Humanities,29820,9900,2085,14.5,32.5,1498,5467,84.6,85.5,59.4,15.0,40.6,81.8,77.1,72,85.5,20.0,64.5,48.8,84.4,QS World University Rankings,Times Higher Education World University Rankings,110
UNIV_796732,University of Nagoya 2,Switzerland,Europe,2024,Arts & Humanities,29820,9900,2085,14.3,33.4,1330,5054,85.8,86.6,60.0,15.0,41.8,78.5,81.6,73,81.5,20.0,48.1,50.1,85.6,QS World University Rankings,Times Higher Education World University Rankings,115
UNIV_218864,Durham Catholic University,Sweden,Europe,2020,Social Sciences & Management,14873,4684,817,18.9,29.6,2349,7516,80.8,75.1,47.1,16.6,37.0,78.0,71.9,64,82.3,20.0,86.5,44.4,80.6,QS World University Rankings,Times Higher Education World University Rankings,109
UNIV_218864,Durham Catholic University,Sweden,Europe,2021,Social Sciences & Management,14873,4684,817,18.7,30.1,2851,9550,81.7,75.9,47.6,21.0,37.6,74.9,70.4,65,81.5,20.0,67.0,45.2,81.5,QS World University Rankings,Times Higher Education World University Rankings,124
UNIV_218864,Durham Catholic University,Sweden,Europe,2022,Social Sciences & Management,14873,4684,817,18.5,30.9,2257,7899,82.7,84.4,48.2,17.4,38.6,85.1,81.8,65,82.7,20.0,81.4,46.3,82.6,QS World University Rankings,Times Higher Education World University Rankings,144
UNIV_218864,Durham Catholic University,Sweden,Europe,2023,Social Sciences & Management,14873,4684,817,18.3,31.0,2178,7949,84.4,82.4,48.8,17.5,38.8,88.4,78.4,67,84.2,20.0,78.1,46.5,84.2,QS World University Rankings,Times Higher Education World University Rankings,123
UNIV_218864,Durham Catholic University,Sweden,Europe,2024,Social Sciences & Management,14873,4684,817,18.2,31.6,3343,12703,85.7,85.9,49.0,28.0,39.5,82.9,77.9,67,81.1,26.6,41.1,47.4,85.5,QS World University Rankings,Times Higher Education World University Rankings,119
UNIV_660722,Nanjing Metropolitan University,Germany,Europe,2020,Arts & Humanities,21720,7862,1300,17.1,34.5,-29,-92,83.3,84.6,52.1,15.0,43.1,81.7,84.0,68,81.8,20.0,55.7,51.8,80.9,QS World University Rankings,Times Higher Education World University Rankings,96
UNIV_660722,Nanjing Metropolitan University,Germany,Europe,2021,Arts & Humanities,21720,7862,1300,17.1,34.9,93,311,84.6,84.7,52.1,15.0,43.6,81.2,82.9,68,82.3,20.0,45.5,52.3,82.2,QS World University Rankings,Times Higher Education World University Rankings,92
UNIV_660722,Nanjing Metropolitan University,Germany,Europe,2022,Arts & Humanities,21720,7862,1300,17.2,35.5,372,1302,85.3,80.4,51.8,15.0,44.4,72.7,76.3,69,81.7,20.0,53.4,53.2,82.9,QS World University Rankings,Times Higher Education World University Rankings,127
UNIV_660722,Nanjing Metropolitan University,Germany,Europe,2023,Arts & Humanities,21720,7862,1300,17.0,35.9,420,1533,86.1,89.0,52.4,15.0,44.9,73.0,89.0,69,85.0,20.0,48.0,53.8,83.7,QS World University Rankings,Times Higher Education World University Rankings,149
UNIV_660722,Nanjing Metropolitan University,Germany,Europe,2024,Arts & Humanities,21720,7862,1300,16.6,35.8,317,1204,88.1,86.7,53.5,15.0,44.8,84.5,82.7,71,88.9,20.0,87.8,53.7,85.6,QS World University Rankings,Times Higher Education World University Rankings,115
UNIV_046684,City Gwangju University,Germany,Europe,2020,Natural Sciences,25415,9098,1303,20.0,34.3,2010,6432,81.3,76.5,44.0,15.0,42.9,82.5,76.8,63,80.8,20.0,76.5,51.4,80.8,QS World University Rankings,Times Higher Education World University Rankings,100
UNIV_046684,City Gwangju University,Germany,Europe,2021,Natural Sciences,25415,9098,1303,20.1,34.5,593,1986,82.2,80.9,43.7,15.0,43.1,69.7,82.1,63,82.8,20.0,54.3,51.8,81.7,QS World University Rankings,Times Higher Education World University Rankings,116
UNIV_046684,City Gwangju University,Germany,Europe,2022,Natural Sciences,25415,9098,1303,19.8,34.9,1656,5796,83.2,81.1,44.6,15.0,43.6,77.2,81.1,64,80.7,20.0,43.5,52.3,82.8,QS World University Rankings,Times Higher Education World University Rankings,130
UNIV_046684,City Gwangju University,Germany,Europe,2023,Natural Sciences,25415,9098,1303,19.7,35.2,2172,7927,84.4,84.6,44.8,15.0,44.0,75.6,82.2,65,84.0,20.0,65.7,52.8,83.9,QS World University Rankings,Times Higher Education World University Rankings,141
UNIV_046684,City Gwangju University,Germany,Europe,2024,Natural Sciences,25415,9098,1303,19.5,35.5,1998,7592,85.6,82.8,45.4,15.0,44.4,80.2,75.3,66,84.3,20.0,58.1,53.2,85.1,QS World University Rankings,Times Higher Education World University Rankings,141
UNIV_107694,Toulouse University of Engineering,United Kingdom,Europe,2020,Arts & Humanities,12492,4522,701,18.3,34.4,1097,3510,76.7,70.8,48.8,15.0,43.0,81.8,71.5,63,73.4,20.0,69.7,51.6,80.6,QS World University Rankings,Times Higher Education World University Rankings,109
UNIV_107694,Toulouse University of Engineering,United Kingdom,Europe,2021,Arts & Humanities,12492,4522,701,18.1,34.5,1202,4026,77.6,77.9,49.3,15.0,43.1,71.5,70.6,63,77.7,20.0,76.6,51.8,81.7,QS World University Rankings,Times Higher Education World University Rankings,116
UNIV_107694,Toulouse University of Engineering,United Kingdom,Europe,2022,Arts & Humanities,12492,4522,701,17.8,35.3,-361,-1263,78.8,76.2,50.2,15.0,44.1,78.7,73.4,64,78.4,20.0,79.1,52.9,82.8,QS World University Rankings,Times Higher Education World University Rankings,130
UNIV_107694,Toulouse University of Engineering,United Kingdom,Europe,2023,Arts & Humanities,12492,4522,701,18.0,35.4,722,2635,80.1,78.0,49.6,15.0,44.2,86.7,76.7,65,81.1,20.0,79.0,53.1,84.3,QS World University Rankings,Times Higher Education World University Rankings,114
UNIV_107694,Toulouse University of Engineering,United Kingdom,Europe,2024,Arts & Humanities,12492,4522,701,17.8,36.3,1459,5544,80.5,83.6,50.2,15.0,45.4,79.0,77.4,65,79.0,20.0,75.7,54.4,84.6,QS World University Rankings,Times Higher Education World University Rankings,171
UNIV_228772,Waterloo Royal University,France,Europe,2020,Social Sciences & Management,19661,7018,1177,17.2,34.0,330,1056,80.9,78.3,51.8,15.0,42.5,69.8,77.6,66,78.4,20.0,88.4,51.0,80.2,QS World University Rankings,Times Higher Education World University Rankings,127
UNIV_228772,Waterloo Royal University,France,Europe,2021,Social Sciences & Management,19661,7018,1177,16.9,34.4,-691,-2314,81.8,81.4,52.7,15.0,43.0,70.4,79.3,67,78.7,20.0,41.0,51.6,81.1,QS World University Rankings,Times Higher Education World University Rankings,154
UNIV_228772,Waterloo Royal University,France,Europe,2022,Social Sciences & Management,19661,7018,1177,16.9,35.1,1608,5628,83.8,86.1,52.7,15.0,43.9,80.8,78.7,68,82.2,20.0,67.3,52.7,83.1,QS World University Rankings,Times Higher Education World University Rankings,114
UNIV_228772,Waterloo Royal University,France,Europe,2023,Social Sciences & Management,19661,7018,1177,16.9,35.1,638,2328,85.0,80.3,52.7,15.0,43.9,86.2,75.6,69,86.3,20.0,43.9,52.7,84.3,QS World University Rankings,Times Higher Education World University Rankings,114
UNIV_228772,Waterloo Royal University,France,Europe,2024,Social Sciences & Management,19661,7018,1177,16.8,35.6,1853,7041,86.6,86.2,53.0,15.0,44.5,73.3,83.9,70,84.8,20.0,50.8,53.4,85.9,QS World University Rankings,Times Higher Education World University Rankings,103
UNIV_079472,Technical Hamburg University,Netherlands,Europe,2020,Social Sciences & Management,44842,14932,2577,17.8,31.6,904,2892,80.6,81.7,50.2,15.0,39.5,83.0,77.0,65,81.0,20.0,67.4,47.4,80.1,QS World University Rankings,Times Higher Education World University Rankings,136
